Species	RNAdensity	5UTRdensity	CDSdensity	3UTRdensity
VTUS	85.27014584566945	290.33767462008916	58.967708196744205	17.728891064195683
VUSY	33.33030881440125	79.42075128512076	29.444242724568937	19.120800571837027
VVPY	18.8814884412206	45.313389898855526	16.229495170040465	14.22722818311467
VVRN	39.82822750886491	103.4291225691483	26.60289418911953	29.530086296275357
VVVV	128.6630750039436	520.4618158165156	101.71950482297501	15.502881397611487
VXKB	42.19472581504819	100.32585566769907	36.43753691743743	32.80593697095516
VXOD	70.52601705489911	257.65121901796704	50.59518578818512	26.567796677714735
VYDM	43.065160597023365	87.23018984681596	38.18779994663275	23.21344800083707
VYGG	63.20509968972822	173.93876645466648	64.7977331225958	13.807958907514292
VYLQ	43.60327823490272	102.01728386366037	38.82560648912299	13.713752837032619
VZCI	75.5010207239594	311.43419243594707	50.70813998492365	22.9628819072876
WAFT	9.627970070257412	21.345959224539314	7.442314378567558	7.258824643854842
WAIL	68.21595361736469	181.7205102567991	59.06202332399017	22.5207698805615
WAXR	33.71764813002208	78.16539506295713	32.346521818941966	10.165260020574486
WBIB	90.81263127491654	247.70783035851346	76.88694340743784	28.920950484086543
WBOD	66.29453624896777	183.46043930629287	61.06096385854646	21.155242308586576
WCLG	44.82711275080551	112.62082506754942	30.752920134901764	33.13784859374112
WCOR	73.15872389538129	462.53316379283797	48.562900814339145	16.511141570470784
WCZB	42.00791880618689	85.72221034864677	21.09574703518505	49.72172074333077
WEAC	74.0338644079915	304.8118517528769	54.88708795450807	33.08862309001382
WEEQ	40.099966898199995	80.60835284037677	22.438506341208452	44.22711093366614
WEQK	29.89758128567399	76.28015321647979	21.65285347571034	30.65118441285102
WFBF	51.30914328933416	241.03969664036575	35.33799809510668	13.779994125785361
WGET	33.65830192030905	87.70689739735553	31.51001121413221	14.325826600194832
WGTU	50.217565677239385	135.05303481639757	28.182673750146858	41.37045704556769
WHNV	47.23109505962746	123.43740756415333	41.3571235174089	13.3612105447628
WIGA	103.43896539791594	311.4812378553531	98.94648081490168	24.737668942631558
WJLO	14.227467813180722	24.805537383421356	10.287657994259664	12.316818122473514
WKCY	68.56202952792746	78.02327834024315	76.67189765094821	20.81037255561364
WKSU	73.9473252919024	207.21525845183578	66.5888008998009	16.71358075932583
WLIC	22.881220990471267	42.45605340971519	18.547580301133593	21.842949195285893
WMLW	25.2930510208165	93.45512497521462	17.352741410559855	16.525068671632354
WMUK	36.424093765393515	123.53824599660793	29.355345182641713	12.375109365029013
WNGH	40.231549222147336	96.47045274555657	29.163049022134437	27.07985532443251
WOBD	49.09374610119264	160.70208286920803	33.3955930273438	18.39836622507921
WOGB	29.359577082679372	60.66879622934011	22.46011336376745	19.03837341435182
WOHL	38.89089735877519	119.31933842952368	30.09619292310392	22.913901526485247
WPHN	57.77965660482812	159.45882743052115	48.52239207305855	19.446071797635962
WQML	36.1087623118712	91.68180455656258	24.23901779284422	30.30645334597021
WQRD	40.72658561525332	132.3146890314252	31.913282346717484	16.446010072823647
WQUF	30.00435534699443	76.45023306488056	22.051925560974656	34.62190578822579
WRPP	40.885247809808824	89.49905182083933	33.45181990071264	38.039945878339076
WSPM	40.67291999820869	85.82969926734307	29.691429019310796	34.04927611238985
WTDE	97.45604057422833	327.6423916123548	82.55534605770507	21.73196968328138
WTKZ	56.27758822721225	225.46862487463164	41.36958508104841	20.26261800261243
WVEF	23.513203953312566	69.33291827912868	20.985534786742548	12.437701466845107
WVMY	41.524735451111354	102.75713621269645	40.741076839121966	25.67673733153265
WVWN	17.07314547355528	41.062191226163165	14.234836584076016	5.670694813223379
WWKL	63.497251882521006	155.0399213388533	55.19999063074343	41.161595765170766
WWQZ	94.65168548846513	305.5278348943511	75.54503579273958	30.83481808925652
WWSS	18.698786958693297	43.092684239769106	14.736513442233097	13.790948915792185
WXNT	111.50278428853156	565.2194764354862	87.59477762509889	23.194735865484805
WXVX	70.75499688327629	203.55096962193085	64.86848016374255	14.23963189078497
WYIG	27.796266378464164	76.39676199963941	23.856676720400387	20.378291357566635
WZFE	36.49271675879593	93.50501072026745	32.83348108399821	13.849584281645146
WZYK	26.21372760828938	38.27484942167402	19.46441548691602	28.430519807631995
XAYK	37.355029525122355	130.92576876304875	29.90649620868562	14.52927233252938
XBKS	75.94523083103235	568.1181735310154	47.140184507688716	13.942325247891223
XDDT	36.56685499815885	97.37458640144426	22.966790208080987	29.51827970169863
XFFT	72.9494772070867	164.3618198584371	70.16781621680335	21.318017120897004
XFJG	131.84597497219863	452.21547039401844	115.17133995079247	17.57465313226652
XGFU	89.46211115345807	235.57038639108023	78.94260108622258	38.625890797352106
XHHU	119.35632146989491	378.58499630042735	94.27012296241796	14.125558558638094
XHKT	24.9444316311821	54.45723041793108	20.19952617352157	26.00949754037896
XIRK	10.93371623768301	23.369353027519832	9.121807563442607	6.131767919187701
XISJ	37.594223628217975	94.94041564174172	35.738689794274315	19.622838712142766
XKPS	57.52066749539036	150.8613218533217	47.582300295440525	47.87626815323062
XLGK	18.479353029815925	50.748840199482956	13.653169236123693	5.4229225064373825
XMBA	54.93957070558119	122.53493329978984	52.67397795653074	20.15322903096826
XMGP	15.649371606314224	30.08846894825757	14.2429097538518	9.997761791392508
XMQO	67.8244502822042	213.96862243997805	62.5860393687225	26.026924853761216
XMVD	17.162667152692467	52.31543490312395	12.241873747167388	12.077289283731757
XNLP	16.93077997978451	43.00102904442773	15.091840485833384	13.257837655927972
XNXF	12.005285403856005	31.751857618212437	6.516433717022665	9.726973578621669
XOOE	45.456244626369106	123.46588657467794	42.37290664413144	25.026104816230724
XPAF	69.07697550114537	181.5096964860318	64.7217992298106	25.338215162788032
XPBC	18.553984555031633	33.7122777851436	18.962439585346083	6.644860449624482
XQRV	42.58110323681958	98.15598144774663	37.13518257681677	31.75026426040921
XQSG	15.023597013825695	27.499406907632768	13.698810384491361	9.036630407613412
XQWC	67.14127429201748	190.22288711967767	64.34095248511196	22.73515777737401
XRCX	30.219331420038063	111.70760269025344	20.91012106155859	17.980889910203437
XRLM	35.53334446128263	94.06662717326722	31.305819833859523	19.02419907390199
XSSD	25.01690723409989	98.15389747982037	15.826990108313625	13.207692159913934
XSZI	67.80072806969058	209.0003590235444	58.20960024730963	10.967841505289242
XTZO	24.2032515868183	47.98081446795646	20.599103839710185	12.438931936564938
XUAB	113.8905341670254	665.9766986199628	69.95708333116033	19.720090463771516
XVJB	42.88029412476114	101.43079446217051	39.9790378489422	16.097973801697496
XVRU	30.61470706357829	76.68466968882916	26.55213359182282	19.39260484908956
XWHK	35.82347715843095	115.98444024124764	23.261301122588684	31.69895557502601
XXHP	47.817655710237794	122.96996525430166	34.26210521932552	33.06776731872875
XXYA	39.980319211911755	84.49066527569494	38.8566315601151	10.781594438249819
XZME	76.70193249239173	169.29671720593464	70.01307610506478	26.864202323840157
XZUY	15.364803039749441	27.60263082797701	12.596490560036125	15.358449517778073
YADI	12.068449299340086	31.161616367423264	7.038835307384471	15.585398146396823
YBML	130.66841136523317	449.180246050957	106.26960577095399	26.589346931229628
YBQN	28.94631912695477	42.34383541437087	23.525314919232734	28.737365902949854
YCKE	38.37089821829783	89.44834559615559	24.125212391809534	38.18546535514899
YEPO	25.229166648412672	71.44409301723915	15.735575858504694	19.187048136601014
YFGP	17.314543099968535	35.72232691802705	12.445174561352044	11.982733294520296
YFQX	25.09478806982272	95.53136065118412	12.706418338511423	18.20754520673367
YFZK	14.738525653234854	33.4013489800097	12.106157989700389	8.380154893877602
YGAT	32.11113957325755	123.82367508667657	27.572213426931587	3.9757666181623144
YGCX	58.84653403266128	113.20346107277506	59.44596021133412	24.19677236097376
YHFG	36.06566030512812	128.8941661719214	26.577623732818044	22.258062381528458
YHLF	57.2551077069942	115.22103800599828	54.18465245797303	31.93850325247429
YHZW	14.869337818114436	34.19633838043654	10.785973919515062	11.171646684530508
YIXP	15.776200055329388	30.790793096704192	14.955228683840707	12.72477266338988
YJJY	54.66889155037612	132.85922598073466	40.36598225447789	34.388326139734204
YJUG	211.95130226247562	662.971511167063	183.62311884097454	30.219333874898457
YKFU	33.122286054972086	64.9447200797111	32.416343162495984	18.386064676265722
YKQR	35.49382767584461	99.43114661171309	28.32132577740324	29.86736459057226
YKZB	28.763635642923106	92.22976678332486	25.58339834593358	3.6294667069018978
YLJA	44.4607454858484	121.14132342591861	22.923276509873844	43.65857407488925
YLPM	21.221196051693628	50.16955877449816	14.687175777726118	16.606857267916947
YLWW	40.41477898674955	226.10250665460785	37.83191740461974	12.383937251241735
YMES	107.43434404579229	404.9315780376068	68.54997223026636	73.48553232940262
YNFJ	45.341488481473306	128.86544176510426	41.669267126130705	15.535060782774725
YNUE	107.48454011135607	277.5480366508386	93.0013985080807	33.56399305487704
YOWV	53.03627482594172	133.60897852335677	37.74701550617428	33.025497734109216
YPIC	78.94700950826243	469.28543534697997	51.94561109177552	18.786739412376704
YQEC	62.05523688284171	154.40631982641818	41.65942436442925	46.352220692755004
YQIJ	20.58252666980893	65.63845082466172	17.713889163961397	15.432634620800878
YRBQ	39.99051963440064	124.93182899424076	33.1002011424481	14.588370880152887
YRHD	37.270547975486856	106.24303442213778	31.680605012624522	13.563823306142849
YSRZ	35.00154883424577	71.86226891863758	32.308024614762424	18.709726251191682
YUOM	22.658019530907165	69.46613867047432	20.06691458885867	5.7177237741655045
YWNF	53.03836780948729	102.69523552095384	35.71478455940244	57.4230004518405
YXNR	52.70176485775261	313.76369877859224	38.853463400499464	12.486537951271286
YYPE	11.150676533341217	21.846875424921727	9.195699460370083	7.675602951196924
YZGX	27.353971216055363	108.78526026972416	16.902423968026802	19.576620736817553
YZRI	74.23568799050905	222.6175190166105	57.37259208351982	23.99598720898039
YZVJ	46.60055658043528	87.87423439573283	46.79683793067642	14.937843632644565
ZACW	33.921387563423764	75.7359270550821	24.58476253029698	23.28466938889309
ZBPY	34.26401499407499	120.85326671711698	25.18517856431261	21.70856203777238
ZBTA	60.57563306040063	257.52757619473556	36.26548326013309	17.977525462314723
ZBVT	74.39958858160814	298.4417708666811	44.191003316202796	18.429630269841564
ZCDJ	28.98721464380896	88.48732347730443	24.71529354903377	10.432220681227946
ZCUA	38.358414128018204	110.42015186919616	34.46988328049739	8.245110649384914
ZENX	62.087612615838786	433.7577779252794	42.60855796368826	16.124231653928522
ZETY	41.74574889123791	86.43984048432041	39.32032446848165	20.76391056165749
ZFGK	22.105203370429482	41.1768469557957	14.824322146751598	35.239806885858265
ZGQD	11.986073552369124	40.766233543315195	9.478367974777028	9.531250306611913
ZHEE	36.21237486603557	90.87115143845666	32.31531584394424	18.264441719434835
ZHMB	59.78283269359424	136.26995077248029	53.66718903154568	40.02334142325844
ZINQ	51.366501373083864	103.7379198224585	49.071226168890924	24.32763375918706
ZIWB	20.128263632542147	53.29515031897147	21.674594970784618	8.21700081817851
ZJRC	62.34715310260521	188.4937027061279	56.4676148569861	28.12987686452162
ZJUL	21.03339730188878	54.15807659396246	18.15032452137755	13.359318097654478
ZKPF	124.05119237308864	335.56144700118847	118.41720146065222	49.71521309422228
ZMGN	86.05413822813811	526.2588222999377	55.91271244567842	13.307237705775764
ZPKK	79.15486223501509	194.6465561383893	79.33375999083981	18.827331123118764
ZQRI	24.76635025710188	63.830625613233124	16.243733114506284	16.214508684461897
ZQVF	12.256833245644014	20.55045285815898	11.352012668846138	8.086439509955296
ZQWM	17.09136423372067	40.94767323377614	13.772006305878639	6.372960294226831
ZQYU	47.120972620793474	146.25674742428308	24.508166999839013	56.850671500261626
ZRIN	41.20729142983392	119.86714471909363	35.68258267805178	19.117115384723515
ZSAB	22.303081767012177	54.6648906891619	21.358830709002763	9.86333364896001
ZSGF	49.23509921681519	184.8164160146219	26.162125520411532	22.28521719533636
ZSSR	47.17524302679331	110.28330308775104	41.54578860982018	20.872046966601193
ZTHV	36.6568631708403	66.80983983067094	25.776558480467912	33.186429854726406
ZTLR	34.37007232571297	106.58595682530034	26.523845957663863	29.03291364643718
ZUHO	22.80098467288508	73.91461485642978	15.842827131837119	25.57500932848465
ZXJO	27.594143945371446	84.09658254496094	16.47927440432931	22.871913232646733
ZYAX	14.235833107358618	34.45647070984637	10.421057435478383	10.275743878225585
ZYCD	16.96655340041076	35.443722588546954	8.148140618513253	28.35163588939082
ZZEI	52.04526338495551	103.93364535712908	45.03005992435894	39.365616435125844
ZZOL	16.68947887825283	22.125228265189826	10.857571134977684	29.035865784613996
